"year","State","scenario","indicator","count","trend","age"
2030,"Imo","NGA projection scenario 3","U5_PfPR_percent_change",-89.79,"Prevalence","U5"
2030,"Imo","NGA projection scenario 3","incidence_percent_change",-65.49,"Incidence per 1000","all_ages"
2030,"Imo","NGA projection scenario 3","U5_incidence_percent_change",-79.13,"Incidence per 1000","U5"
2030,"Imo","NGA projection scenario 3","death_percent_change",-70.55,"Deaths per 1000","all_ages"
2030,"Imo","NGA projection scenario 3","U5_death_percent_change",-84.17,"Deaths per 1000","U5"
2020,"Jigawa","NGA projection scenario 3","PfPR_percent_change",-4.09,"Prevalence","all_ages"
2020,"Jigawa","NGA projection scenario 3","U5_PfPR_percent_change",-6.51,"Prevalence","U5"
2020,"Jigawa","NGA projection scenario 3","incidence_percent_change",-2.08,"Incidence per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 3","U5_incidence_percent_change",-4.39,"Incidence per 1000","U5"
2020,"Jigawa","NGA projection scenario 3","death_percent_change",-2.31,"Deaths per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 3","U5_death_percent_change",-12.52,"Deaths per 1000","U5"
2025,"Jigawa","NGA projection scenario 3","PfPR_percent_change",-63.66,"Prevalence","all_ages"
2025,"Jigawa","NGA projection scenario 3","U5_PfPR_percent_change",-73.7,"Prevalence","U5"
2025,"Jigawa","NGA projection scenario 3","incidence_percent_change",-57.14,"Incidence per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 3","U5_incidence_percent_change",-71.73,"Incidence per 1000","U5"
2025,"Jigawa","NGA projection scenario 3","death_percent_change",-51.42,"Deaths per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 3","U5_death_percent_change",-69.07,"Deaths per 1000","U5"
2030,"Jigawa","NGA projection scenario 3","PfPR_percent_change",-34.34,"Prevalence","all_ages"
2030,"Jigawa","NGA projection scenario 3","U5_PfPR_percent_change",-50.35,"Prevalence","U5"
2030,"Jigawa","NGA projection scenario 3","incidence_percent_change",-19.31,"Incidence per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 3","U5_incidence_percent_change",-44.46,"Incidence per 1000","U5"
2030,"Jigawa","NGA projection scenario 3","death_percent_change",-33.31,"Deaths per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 3","U5_death_percent_change",-59.07,"Deaths per 1000","U5"
2020,"Kaduna","NGA projection scenario 3","PfPR_percent_change",-0.87,"Prevalence","all_ages"
2020,"Kaduna","NGA projection scenario 3","U5_PfPR_percent_change",-1.46,"Prevalence","U5"
2020,"Kaduna","NGA projection scenario 3","incidence_percent_change",-0.52,"Incidence per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 3","U5_incidence_percent_change",-0.02,"Incidence per 1000","U5"
2020,"Kaduna","NGA projection scenario 3","death_percent_change",-5.88,"Deaths per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 3","U5_death_percent_change",-2.04,"Deaths per 1000","U5"
2025,"Kaduna","NGA projection scenario 3","PfPR_percent_change",-18.52,"Prevalence","all_ages"
2025,"Kaduna","NGA projection scenario 3","U5_PfPR_percent_change",-26.07,"Prevalence","U5"
2025,"Kaduna","NGA projection scenario 3","incidence_percent_change",-20.78,"Incidence per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 3","U5_incidence_percent_change",-26.4,"Incidence per 1000","U5"
2025,"Kaduna","NGA projection scenario 3","death_percent_change",-35.31,"Deaths per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 3","U5_death_percent_change",-37.35,"Deaths per 1000","U5"
2030,"Kaduna","NGA projection scenario 3","PfPR_percent_change",-3.11,"Prevalence","all_ages"
2030,"Kaduna","NGA projection scenario 3","U5_PfPR_percent_change",-15.35,"Prevalence","U5"
2030,"Kaduna","NGA projection scenario 3","incidence_percent_change",8.1,"Incidence per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 3","U5_incidence_percent_change",-3.22,"Incidence per 1000","U5"
2030,"Kaduna","NGA projection scenario 3","death_percent_change",-13.84,"Deaths per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 3","U5_death_percent_change",-12.59,"Deaths per 1000","U5"
2020,"Kano","NGA projection scenario 3","PfPR_percent_change",-9.85,"Prevalence","all_ages"
2020,"Kano","NGA projection scenario 3","U5_PfPR_percent_change",-36.09,"Prevalence","U5"
2020,"Kano","NGA projection scenario 3","incidence_percent_change",-14.18,"Incidence per 1000","all_ages"
2020,"Kano","NGA projection scenario 3","U5_incidence_percent_change",-37.55,"Incidence per 1000","U5"
2020,"Kano","NGA projection scenario 3","death_percent_change",-39.89,"Deaths per 1000","all_ages"
2020,"Kano","NGA projection scenario 3","U5_death_percent_change",-51.81,"Deaths per 1000","U5"
2025,"Kano","NGA projection scenario 3","PfPR_percent_change",-33.38,"Prevalence","all_ages"
2025,"Kano","NGA projection scenario 3","U5_PfPR_percent_change",-55.41,"Prevalence","U5"
2025,"Kano","NGA projection scenario 3","incidence_percent_change",-30.45,"Incidence per 1000","all_ages"
2025,"Kano","NGA projection scenario 3","U5_incidence_percent_change",-49.88,"Incidence per 1000","U5"
2025,"Kano","NGA projection scenario 3","death_percent_change",-54.3,"Deaths per 1000","all_ages"
2025,"Kano","NGA projection scenario 3","U5_death_percent_change",-66.64,"Deaths per 1000","U5"
2030,"Kano","NGA projection scenario 3","PfPR_percent_change",-36.1,"Prevalence","all_ages"
2030,"Kano","NGA projection scenario 3","U5_PfPR_percent_change",-67.91,"Prevalence","U5"
2030,"Kano","NGA projection scenario 3","incidence_percent_change",-11.5,"Incidence per 1000","all_ages"
2030,"Kano","NGA projection scenario 3","U5_incidence_percent_change",-54.85,"Incidence per 1000","U5"
2030,"Kano","NGA projection scenario 3","death_percent_change",-64.71,"Deaths per 1000","all_ages"
2030,"Kano","NGA projection scenario 3","U5_death_percent_change",-79.44,"Deaths per 1000","U5"
2020,"Katsina","NGA projection scenario 3","PfPR_percent_change",-8.69,"Prevalence","all_ages"
2020,"Katsina","NGA projection scenario 3","U5_PfPR_percent_change",-26.01,"Prevalence","U5"
2020,"Katsina","NGA projection scenario 3","incidence_percent_change",-12.48,"Incidence per 1000","all_ages"
2020,"Katsina","NGA projection scenario 3","U5_incidence_percent_change",-25.79,"Incidence per 1000","U5"
2020,"Katsina","NGA projection scenario 3","death_percent_change",-33.3,"Deaths per 1000","all_ages"
2020,"Katsina","NGA projection scenario 3","U5_death_percent_change",-36.31,"Deaths per 1000","U5"
2025,"Katsina","NGA projection scenario 3","PfPR_percent_change",-32.03,"Prevalence","all_ages"
2025,"Katsina","NGA projection scenario 3","U5_PfPR_percent_change",-50.55,"Prevalence","U5"
2025,"Katsina","NGA projection scenario 3","incidence_percent_change",-26.58,"Incidence per 1000","all_ages"
2025,"Katsina","NGA projection scenario 3","U5_incidence_percent_change",-39.89,"Incidence per 1000","U5"
2025,"Katsina","NGA projection scenario 3","death_percent_change",-60.11,"Deaths per 1000","all_ages"
2025,"Katsina","NGA projection scenario 3","U5_death_percent_change",-65.93,"Deaths per 1000","U5"
2030,"Katsina","NGA projection scenario 3","PfPR_percent_change",-29.05,"Prevalence","all_ages"
2030,"Katsina","NGA projection scenario 3","U5_PfPR_percent_change",-48.58,"Prevalence","U5"
2030,"Katsina","NGA projection scenario 3","incidence_percent_change",-15.33,"Incidence per 1000","all_ages"
2030,"Katsina","NGA projection scenario 3","U5_incidence_percent_change",-35.03,"Incidence per 1000","U5"
2030,"Katsina","NGA projection scenario 3","death_percent_change",-50.05,"Deaths per 1000","all_ages"
2030,"Katsina","NGA projection scenario 3","U5_death_percent_change",-58.08,"Deaths per 1000","U5"
2020,"Kebbi","NGA projection scenario 3","PfPR_percent_change",-10.85,"Prevalence","all_ages"
2020,"Kebbi","NGA projection scenario 3","U5_PfPR_percent_change",-34.46,"Prevalence","U5"
2020,"Kebbi","NGA projection scenario 3","incidence_percent_change",-18.63,"Incidence per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 3","U5_incidence_percent_change",-35.95,"Incidence per 1000","U5"
2020,"Kebbi","NGA projection scenario 3","death_percent_change",-37.98,"Deaths per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 3","U5_death_percent_change",-40.75,"Deaths per 1000","U5"
2025,"Kebbi","NGA projection scenario 3","PfPR_percent_change",-46.99,"Prevalence","all_ages"
2025,"Kebbi","NGA projection scenario 3","U5_PfPR_percent_change",-76.23,"Prevalence","U5"
2025,"Kebbi","NGA projection scenario 3","incidence_percent_change",-38.57,"Incidence per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 3","U5_incidence_percent_change",-64.49,"Incidence per 1000","U5"
2025,"Kebbi","NGA projection scenario 3","death_percent_change",-73.48,"Deaths per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 3","U5_death_percent_change",-85.15,"Deaths per 1000","U5"
2030,"Kebbi","NGA projection scenario 3","PfPR_percent_change",-24.16,"Prevalence","all_ages"
2030,"Kebbi","NGA projection scenario 3","U5_PfPR_percent_change",-54.81,"Prevalence","U5"
2030,"Kebbi","NGA projection scenario 3","incidence_percent_change",2.95,"Incidence per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 3","U5_incidence_percent_change",-32.29,"Incidence per 1000","U5"
2030,"Kebbi","NGA projection scenario 3","death_percent_change",-60.14,"Deaths per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 3","U5_death_percent_change",-72.13,"Deaths per 1000","U5"
2020,"Kogi","NGA projection scenario 3","PfPR_percent_change",-11.05,"Prevalence","all_ages"
2020,"Kogi","NGA projection scenario 3","U5_PfPR_percent_change",-14.79,"Prevalence","U5"
2020,"Kogi","NGA projection scenario 3","incidence_percent_change",-11.97,"Incidence per 1000","all_ages"
2020,"Kogi","NGA projection scenario 3","U5_incidence_percent_change",-14.02,"Incidence per 1000","U5"
2020,"Kogi","NGA projection scenario 3","death_percent_change",-38.23,"Deaths per 1000","all_ages"
2020,"Kogi","NGA projection scenario 3","U5_death_percent_change",-45.89,"Deaths per 1000","U5"
2025,"Kogi","NGA projection scenario 3","PfPR_percent_change",-11.31,"Prevalence","all_ages"
2025,"Kogi","NGA projection scenario 3","U5_PfPR_percent_change",-22.19,"Prevalence","U5"
2025,"Kogi","NGA projection scenario 3","incidence_percent_change",6.95,"Incidence per 1000","all_ages"
2025,"Kogi","NGA projection scenario 3","U5_incidence_percent_change",-0.42,"Incidence per 1000","U5"
2025,"Kogi","NGA projection scenario 3","death_percent_change",-43.58,"Deaths per 1000","all_ages"
2025,"Kogi","NGA projection scenario 3","U5_death_percent_change",-50.72,"Deaths per 1000","U5"
2030,"Kogi","NGA projection scenario 3","PfPR_percent_change",-35.38,"Prevalence","all_ages"
2030,"Kogi","NGA projection scenario 3","U5_PfPR_percent_change",-56.68,"Prevalence","U5"
2030,"Kogi","NGA projection scenario 3","incidence_percent_change",-7.74,"Incidence per 1000","all_ages"
2030,"Kogi","NGA projection scenario 3","U5_incidence_percent_change",-26.45,"Incidence per 1000","U5"
2030,"Kogi","NGA projection scenario 3","death_percent_change",-62.2,"Deaths per 1000","all_ages"
2030,"Kogi","NGA projection scenario 3","U5_death_percent_change",-70.12,"Deaths per 1000","U5"
2020,"Kwara","NGA projection scenario 3","PfPR_percent_change",-11.41,"Prevalence","all_ages"
2020,"Kwara","NGA projection scenario 3","U5_PfPR_percent_change",-15.69,"Prevalence","U5"
2020,"Kwara","NGA projection scenario 3","incidence_percent_change",-13.28,"Incidence per 1000","all_ages"
2020,"Kwara","NGA projection scenario 3","U5_incidence_percent_change",-15.02,"Incidence per 1000","U5"
2020,"Kwara","NGA projection scenario 3","death_percent_change",-31.73,"Deaths per 1000","all_ages"
2020,"Kwara","NGA projection scenario 3","U5_death_percent_change",-34.42,"Deaths per 1000","U5"
2025,"Kwara","NGA projection scenario 3","PfPR_percent_change",-8.37,"Prevalence","all_ages"
2025,"Kwara","NGA projection scenario 3","U5_PfPR_percent_change",-19.75,"Prevalence","U5"
2025,"Kwara","NGA projection scenario 3","incidence_percent_change",9.08,"Incidence per 1000","all_ages"
2025,"Kwara","NGA projection scenario 3","U5_incidence_percent_change",1.46,"Incidence per 1000","U5"
2025,"Kwara","NGA projection scenario 3","death_percent_change",-19.38,"Deaths per 1000","all_ages"
2025,"Kwara","NGA projection scenario 3","U5_death_percent_change",-28.32,"Deaths per 1000","U5"
2030,"Kwara","NGA projection scenario 3","PfPR_percent_change",-31.6,"Prevalence","all_ages"
2030,"Kwara","NGA projection scenario 3","U5_PfPR_percent_change",-53.26,"Prevalence","U5"
2030,"Kwara","NGA projection scenario 3","incidence_percent_change",-4.53,"Incidence per 1000","all_ages"
2030,"Kwara","NGA projection scenario 3","U5_incidence_percent_change",-23.08,"Incidence per 1000","U5"
2030,"Kwara","NGA projection scenario 3","death_percent_change",-54.07,"Deaths per 1000","all_ages"
2030,"Kwara","NGA projection scenario 3","U5_death_percent_change",-67.99,"Deaths per 1000","U5"
2020,"Lagos","NGA projection scenario 3","PfPR_percent_change",-19.71,"Prevalence","all_ages"
2020,"Lagos","NGA projection scenario 3","U5_PfPR_percent_change",-23.01,"Prevalence","U5"
2020,"Lagos","NGA projection scenario 3","incidence_percent_change",-22.1,"Incidence per 1000","all_ages"
2020,"Lagos","NGA projection scenario 3","U5_incidence_percent_change",-22.46,"Incidence per 1000","U5"
2020,"Lagos","NGA projection scenario 3","death_percent_change",-27.42,"Deaths per 1000","all_ages"
2020,"Lagos","NGA projection scenario 3","U5_death_percent_change",-28.96,"Deaths per 1000","U5"
2025,"Lagos","NGA projection scenario 3","PfPR_percent_change",-62.43,"Prevalence","all_ages"
2025,"Lagos","NGA projection scenario 3","U5_PfPR_percent_change",-69.64,"Prevalence","U5"
2025,"Lagos","NGA projection scenario 3","incidence_percent_change",-58.1,"Incidence per 1000","all_ages"
2025,"Lagos","NGA projection scenario 3","U5_incidence_percent_change",-66.84,"Incidence per 1000","U5"
2025,"Lagos","NGA projection scenario 3","death_percent_change",-61.39,"Deaths per 1000","all_ages"
2025,"Lagos","NGA projection scenario 3","U5_death_percent_change",-72.14,"Deaths per 1000","U5"
2030,"Lagos","NGA projection scenario 3","PfPR_percent_change",-82.56,"Prevalence","all_ages"
2030,"Lagos","NGA projection scenario 3","U5_PfPR_percent_change",-86.15,"Prevalence","U5"
2030,"Lagos","NGA projection scenario 3","incidence_percent_change",-80.78,"Incidence per 1000","all_ages"
2030,"Lagos","NGA projection scenario 3","U5_incidence_percent_change",-84.88,"Incidence per 1000","U5"
2030,"Lagos","NGA projection scenario 3","death_percent_change",-85.08,"Deaths per 1000","all_ages"
2030,"Lagos","NGA projection scenario 3","U5_death_percent_change",-89.3,"Deaths per 1000","U5"
2020,"Nasarawa","NGA projection scenario 3","PfPR_percent_change",-2.14,"Prevalence","all_ages"
2020,"Nasarawa","NGA projection scenario 3","U5_PfPR_percent_change",-4.76,"Prevalence","U5"
2020,"Nasarawa","NGA projection scenario 3","incidence_percent_change",-1.81,"Incidence per 1000","all_ages"
2020,"Nasarawa","NGA projection scenario 3","U5_incidence_percent_change",-1.99,"Incidence per 1000","U5"
2020,"Nasarawa","NGA projection scenario 3","death_percent_change",-23.75,"Deaths per 1000","all_ages"
2020,"Nasarawa","NGA projection scenario 3","U5_death_percent_change",-25.36,"Deaths per 1000","U5"
2025,"Nasarawa","NGA projection scenario 3","PfPR_percent_change",-30.7,"Prevalence","all_ages"
2025,"Nasarawa","NGA projection scenario 3","U5_PfPR_percent_change",-43.36,"Prevalence","U5"
2025,"Nasarawa","NGA projection scenario 3","incidence_percent_change",-20.59,"Incidence per 1000","all_ages"
2025,"Nasarawa","NGA projection scenario 3","U5_incidence_percent_change",-29.98,"Incidence per 1000","U5"
2025,"Nasarawa","NGA projection scenario 3","death_percent_change",-51.66,"Deaths per 1000","all_ages"
2025,"Nasarawa","NGA projection scenario 3","U5_death_percent_change",-59.32,"Deaths per 1000","U5"
2030,"Nasarawa","NGA projection scenario 3","PfPR_percent_change",-21.67,"Prevalence","all_ages"
2030,"Nasarawa","NGA projection scenario 3","U5_PfPR_percent_change",-40.86,"Prevalence","U5"
2030,"Nasarawa","NGA projection scenario 3","incidence_percent_change",-4.41,"Incidence per 1000","all_ages"
2030,"Nasarawa","NGA projection scenario 3","U5_incidence_percent_change",-20.46,"Incidence per 1000","U5"
2030,"Nasarawa","NGA projection scenario 3","death_percent_change",-50.76,"Deaths per 1000","all_ages"
2030,"Nasarawa","NGA projection scenario 3","U5_death_percent_change",-63.98,"Deaths per 1000","U5"
2020,"Niger","NGA projection scenario 3","PfPR_percent_change",-1.97,"Prevalence","all_ages"
2020,"Niger","NGA projection scenario 3","U5_PfPR_percent_change",-3.56,"Prevalence","U5"
2020,"Niger","NGA projection scenario 3","incidence_percent_change",-0.69,"Incidence per 1000","all_ages"
