"","X.1","X","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","mortality","llins_plan","kill_rate","block_initial","simday"
"949",949,949,"Oshodi-Isolo","Uzo-Uwani",2020,"Oshodi-Isolo",0.8,0.8,0.8,0.8,1,"june",0.465655625,"PBO(2021)",0.744926945,0.65,162
"9491",949,949,"Oshodi-Isolo","Uzo-Uwani",2023,"Oshodi-Isolo",0.8,0.8,0.8,0.8,2,"june",0.465655625,"PBO(2021)",0.744926945,0.65,1257
"9492",949,949,"Oshodi-Isolo","Uzo-Uwani",2026,"Oshodi-Isolo",0.8,0.8,0.8,0.8,3,"june",0.465655625,"PBO(2021)",0.744926945,0.65,2352
"9493",949,949,"Oshodi-Isolo","Uzo-Uwani",2029,"Oshodi-Isolo",0.8,0.8,0.8,0.8,4,"june",0.465655625,"PBO(2021)",0.744926945,0.65,3447
"21",21,21,"Osisioma Ngwa","Ngor-Okpala",2020,"Osisioma Ngwa",0.8,0.8,0.8,0.8,1,"june",0.3223721,"PBO(2021)",0.7292929,0.65,162
"212",21,21,"Osisioma Ngwa","Ngor-Okpala",2023,"Osisioma Ngwa",0.8,0.8,0.8,0.8,2,"june",0.3223721,"PBO(2021)",0.7292929,0.65,1257
"214",21,21,"Osisioma Ngwa","Ngor-Okpala",2026,"Osisioma Ngwa",0.8,0.8,0.8,0.8,3,"june",0.3223721,"PBO(2021)",0.7292929,0.65,2352
"216",21,21,"Osisioma Ngwa","Ngor-Okpala",2029,"Osisioma Ngwa",0.8,0.8,0.8,0.8,4,"june",0.3223721,"PBO(2021)",0.7292929,0.65,3447
"1143",1143,1143,"Osogbo","Owan East",2020,"Osogbo",0.8,0.8,0.8,0.8,1,"march",0.402576327,"PBO(2021)",0.740434208,0.65,70
"11431",1143,1143,"Osogbo","Owan East",2023,"Osogbo",0.8,0.8,0.8,0.8,2,"march",0.402576327,"PBO(2021)",0.740434208,0.65,1165
"11432",1143,1143,"Osogbo","Owan East",2026,"Osogbo",0.8,0.8,0.8,0.8,3,"march",0.402576327,"PBO(2021)",0.740434208,0.65,2260
"11433",1143,1143,"Osogbo","Owan East",2029,"Osogbo",0.8,0.8,0.8,0.8,4,"march",0.402576327,"PBO(2021)",0.740434208,0.65,3355
"239",239,239,"Oturkpo","Owan East",2020,"Oturkpo",0.8,0.8,0.8,0.8,1,"march",0.406479871,"Standard 2020",0.465020433,0.53,70
"2391",239,239,"Oturkpo","Owan East",2023,"Oturkpo",0.8,0.8,0.8,0.8,2,"march",0.406479871,"Standard 2020",0.465020433,0.53,1165
"2392",239,239,"Oturkpo","Owan East",2026,"Oturkpo",0.8,0.8,0.8,0.8,3,"march",0.406479871,"Standard 2020",0.465020433,0.53,2260
"2393",239,239,"Oturkpo","Owan East",2029,"Oturkpo",0.8,0.8,0.8,0.8,4,"march",0.406479871,"Standard 2020",0.465020433,0.53,3355
"417",417,417,"Ovia North East","Owan East",2020,"Ovia North East",0.8,0.8,0.8,0.8,1,"march",0.337624396,"PBO(2021)",0.732141435,0.65,70
"4171",417,417,"Ovia North East","Owan East",2023,"Ovia North East",0.8,0.8,0.8,0.8,2,"march",0.337624396,"PBO(2021)",0.732141435,0.65,1165
"4172",417,417,"Ovia North East","Owan East",2026,"Ovia North East",0.8,0.8,0.8,0.8,3,"march",0.337624396,"PBO(2021)",0.732141435,0.65,2260
"4173",417,417,"Ovia North East","Owan East",2029,"Ovia North East",0.8,0.8,0.8,0.8,4,"march",0.337624396,"PBO(2021)",0.732141435,0.65,3355
"419",419,419,"Ovia South West","Akinyele",2020,"Ovia South West",0.8,0.8,0.8,0.8,1,"may",0.363545715,"PBO(2021)",0.736080953,0.65,131
"4191",419,419,"Ovia South West","Akinyele",2023,"Ovia South West",0.8,0.8,0.8,0.8,2,"may",0.363545715,"PBO(2021)",0.736080953,0.65,1226
"4192",419,419,"Ovia South West","Akinyele",2026,"Ovia South West",0.8,0.8,0.8,0.8,3,"may",0.363545715,"PBO(2021)",0.736080953,0.65,2321
"4193",419,419,"Ovia South West","Akinyele",2029,"Ovia South West",0.8,0.8,0.8,0.8,4,"may",0.363545715,"PBO(2021)",0.736080953,0.65,3416
"421",421,421,"Owan East","Owan East",2020,"Owan East",0.8,0.8,0.8,0.8,1,"march",0.315089802,"PBO(2021)",0.727765005,0.65,70
"4211",421,421,"Owan East","Owan East",2023,"Owan East",0.8,0.8,0.8,0.8,2,"march",0.315089802,"PBO(2021)",0.727765005,0.65,1165
"4212",421,421,"Owan East","Owan East",2026,"Owan East",0.8,0.8,0.8,0.8,3,"march",0.315089802,"PBO(2021)",0.727765005,0.65,2260
"4213",421,421,"Owan East","Owan East",2029,"Owan East",0.8,0.8,0.8,0.8,4,"march",0.315089802,"PBO(2021)",0.727765005,0.65,3355
"423",423,423,"Owan West","Owan East",2020,"Owan West",0.8,0.8,0.8,0.8,1,"march",0.389346565,"PBO(2021)",0.739132174,0.65,70
"4231",423,423,"Owan West","Owan East",2023,"Owan West",0.8,0.8,0.8,0.8,2,"march",0.389346565,"PBO(2021)",0.739132174,0.65,1165
"4232",423,423,"Owan West","Owan East",2026,"Owan West",0.8,0.8,0.8,0.8,3,"march",0.389346565,"PBO(2021)",0.739132174,0.65,2260
"4233",423,423,"Owan West","Owan East",2029,"Owan West",0.8,0.8,0.8,0.8,4,"march",0.389346565,"PBO(2021)",0.739132174,0.65,3355
"573",573,573,"Owerri-Municipal","Oru West",2020,"Owerri-Municipal",0.8125,0.8,0.916666667,0.8,1,"june",0.197408696,"PBO(2021)",0.67390989,0.65,162
"5731",573,573,"Owerri-Municipal","Oru West",2023,"Owerri-Municipal",0.8125,0.8,0.916666667,0.8,2,"june",0.197408696,"PBO(2021)",0.67390989,0.65,1257
"5732",573,573,"Owerri-Municipal","Oru West",2026,"Owerri-Municipal",0.8125,0.8,0.916666667,0.8,3,"june",0.197408696,"PBO(2021)",0.67390989,0.65,2352
"5733",573,573,"Owerri-Municipal","Oru West",2029,"Owerri-Municipal",0.8125,0.8,0.916666667,0.8,4,"june",0.197408696,"PBO(2021)",0.67390989,0.65,3447
"577",577,577,"Owerri North","Ngor-Okpala",2020,"Owerri North",0.8,0.8,0.8,0.8,1,"june",0.244109669,"PBO(2021)",0.704259228,0.65,162
"5771",577,577,"Owerri North","Ngor-Okpala",2023,"Owerri North",0.8,0.8,0.8,0.8,2,"june",0.244109669,"PBO(2021)",0.704259228,0.65,1257
"5772",577,577,"Owerri North","Ngor-Okpala",2026,"Owerri North",0.8,0.8,0.8,0.8,3,"june",0.244109669,"PBO(2021)",0.704259228,0.65,2352
"5773",577,577,"Owerri North","Ngor-Okpala",2029,"Owerri North",0.8,0.8,0.8,0.8,4,"june",0.244109669,"PBO(2021)",0.704259228,0.65,3447
"579",579,579,"Owerri West","Ngor-Okpala",2020,"Owerri West",0.8,0.8,0.8,0.8,1,"june",0.204213478,"PBO(2021)",0.679467215,0.65,162
"5791",579,579,"Owerri West","Ngor-Okpala",2023,"Owerri West",0.8,0.8,0.8,0.8,2,"june",0.204213478,"PBO(2021)",0.679467215,0.65,1257
"5792",579,579,"Owerri West","Ngor-Okpala",2026,"Owerri West",0.8,0.8,0.8,0.8,3,"june",0.204213478,"PBO(2021)",0.679467215,0.65,2352
"5793",579,579,"Owerri West","Ngor-Okpala",2029,"Owerri West",0.8,0.8,0.8,0.8,4,"june",0.204213478,"PBO(2021)",0.679467215,0.65,3447
"1097",1097,1097,"Owo","Owan East",2020,"Owo",0.8,0.8,0.8,0.8,1,"march",0.289251141,"PBO(2021)",0.721272468,0.65,70
"10971",1097,1097,"Owo","Owan East",2023,"Owo",0.8,0.8,0.8,0.8,2,"march",0.289251141,"PBO(2021)",0.721272468,0.65,1165
"10972",1097,1097,"Owo","Owan East",2026,"Owo",0.8,0.8,0.8,0.8,3,"march",0.289251141,"PBO(2021)",0.721272468,0.65,2260
"10973",1097,1097,"Owo","Owan East",2029,"Owo",0.8,0.8,0.8,0.8,4,"march",0.289251141,"PBO(2021)",0.721272468,0.65,3355
"459",459,459,"Oye","Oke-Ero",2020,"Oye",0.8,0.8,0.8,0.8,1,"july",0.299868816,"PBO(2021)",0.72416227,0.65,186
"4591",459,459,"Oye","Oke-Ero",2023,"Oye",0.8,0.8,0.8,0.8,2,"july",0.299868816,"PBO(2021)",0.72416227,0.65,1281
"4592",459,459,"Oye","Oke-Ero",2026,"Oye",0.8,0.8,0.8,0.8,3,"july",0.299868816,"PBO(2021)",0.72416227,0.65,2376
"4593",459,459,"Oye","Oke-Ero",2029,"Oye",0.8,0.8,0.8,0.8,4,"july",0.299868816,"PBO(2021)",0.72416227,0.65,3471
"151",151,151,"Oyi","Uzo-Uwani",2020,"Oyi",0.8,0.8,0.8,0.8,1,"june",0.387377598,"PBO(2021)",0.738924512,0.65,162
"1512",151,151,"Oyi","Uzo-Uwani",2023,"Oyi",0.8,0.8,0.8,0.8,2,"june",0.387377598,"PBO(2021)",0.738924512,0.65,1257
"1514",151,151,"Oyi","Uzo-Uwani",2026,"Oyi",0.8,0.8,0.8,0.8,3,"june",0.387377598,"PBO(2021)",0.738924512,0.65,2352
"1516",151,151,"Oyi","Uzo-Uwani",2029,"Oyi",0.8,0.8,0.8,0.8,4,"june",0.387377598,"PBO(2021)",0.738924512,0.65,3447
"1271",1271,1271,"Oyigbo","Nsit Ubium",2020,"Oyigbo",0.8,0.8,0.8,0.8,1,"june",0.27812843,"PBO(2021)",0.717857195,0.65,162
"12711",1271,1271,"Oyigbo","Nsit Ubium",2023,"Oyigbo",0.8,0.8,0.8,0.8,2,"june",0.27812843,"PBO(2021)",0.717857195,0.65,1257
"12712",1271,1271,"Oyigbo","Nsit Ubium",2026,"Oyigbo",0.8,0.8,0.8,0.8,3,"june",0.27812843,"PBO(2021)",0.717857195,0.65,2352
"12713",1271,1271,"Oyigbo","Nsit Ubium",2029,"Oyigbo",0.8,0.8,0.8,0.8,4,"june",0.27812843,"PBO(2021)",0.717857195,0.65,3447
"557",557,557,"Oyo East","Akinyele",2020,"Oyo East",0.8,0.8,0.8,0.8,1,"may",0.47806867,"Dual Al+PBO 2020",0.745564576,0.65,131
"5571",557,557,"Oyo East","Akinyele",2023,"Oyo East",0.8,0.8,0.8,0.8,2,"may",0.47806867,"Dual Al+PBO 2020",0.745564576,0.65,1226
"5572",557,557,"Oyo East","Akinyele",2026,"Oyo East",0.8,0.8,0.8,0.8,3,"may",0.47806867,"Dual Al+PBO 2020",0.745564576,0.65,2321
"5573",557,557,"Oyo East","Akinyele",2029,"Oyo East",0.8,0.8,0.8,0.8,4,"may",0.47806867,"Dual Al+PBO 2020",0.745564576,0.65,3416
"1193",1193,1193,"Oyo West","Akinyele",2020,"Oyo West",0.8,0.8,0.8,0.8,1,"may",0.423437594,"Dual Al+PBO 2020",0.742197038,0.65,131
"11931",1193,1193,"Oyo West","Akinyele",2023,"Oyo West",0.8,0.8,0.8,0.8,2,"may",0.423437594,"Dual Al+PBO 2020",0.742197038,0.65,1226
"11932",1193,1193,"Oyo West","Akinyele",2026,"Oyo West",0.8,0.8,0.8,0.8,3,"may",0.423437594,"Dual Al+PBO 2020",0.742197038,0.65,2321
"11933",1193,1193,"Oyo West","Akinyele",2029,"Oyo West",0.8,0.8,0.8,0.8,4,"may",0.423437594,"Dual Al+PBO 2020",0.742197038,0.65,3416
"925",925,925,"Oyun","Oke-Ero",2020,"Oyun",0.8,0.8,0.8,0.8,1,"july",0.379244204,"NewGen(2021)",0.9,0.61,186
"9251",925,925,"Oyun","Oke-Ero",2023,"Oyun",0.8,0.8,0.8,0.8,2,"july",0.379244204,"NewGen(2021)",0.9,0.61,1281
"9252",925,925,"Oyun","Oke-Ero",2026,"Oyun",0.8,0.8,0.8,0.8,3,"july",0.379244204,"NewGen(2021)",0.9,0.61,2376
"9253",925,925,"Oyun","Oke-Ero",2029,"Oyun",0.8,0.8,0.8,0.8,4,"july",0.379244204,"NewGen(2021)",0.9,0.61,3471
"1007",1007,1007,"Pailoro","Oke-Ero",2022,"Pailoro",0.8,0.8,0.8,0.8,1,"july",0.511626287,"PBO(2021)",0.747006725,0.667277706,916
"10071",1007,1007,"Pailoro","Oke-Ero",2025,"Pailoro",0.8,0.8,0.8,0.8,2,"july",0.511626287,"PBO(2021)",0.747006725,0.667277706,2011
"10072",1007,1007,"Pailoro","Oke-Ero",2028,"Pailoro",0.8,0.8,0.8,0.8,3,"july",0.511626287,"PBO(2021)",0.747006725,0.667277706,3106
"1227",1227,1227,"Pankshin","Alkaleri",2020,"Pankshin",0.8,0.8,0.8,0.8,1,"july",0.526813534,"Standard 2020",0.558053877,0.592481752,186
"12271",1227,1227,"Pankshin","Alkaleri",2023,"Pankshin",0.8,0.8,0.8,0.8,2,"july",0.526813534,"Standard 2020",0.558053877,0.592481752,1281
"12272",1227,1227,"Pankshin","Alkaleri",2026,"Pankshin",0.8,0.8,0.8,0.8,3,"july",0.526813534,"Standard 2020",0.558053877,0.592481752,2376
"12273",1227,1227,"Pankshin","Alkaleri",2029,"Pankshin",0.8,0.8,0.8,0.8,4,"july",0.526813534,"Standard 2020",0.558053877,0.592481752,3471
"347",347,347,"Patani","Isoko South",2022,"Patani",0.8,0.8,0.8,0.8,1,"june",0.156971919,"PBO(2021)",0.629722331,0.65,892
"3471",347,347,"Patani","Isoko South",2025,"Patani",0.8,0.8,0.8,0.8,2,"june",0.156971919,"PBO(2021)",0.629722331,0.65,1987
"3472",347,347,"Patani","Isoko South",2028,"Patani",0.8,0.8,0.8,0.8,3,"june",0.156971919,"PBO(2021)",0.629722331,0.65,3082
"927",927,927,"Pategi","Oke-Ero",2020,"Pategi",0.8,0.8,0.8,0.8,1,"july",0.318277299,"NewGen(2021)",0.9,0.61,186
"9271",927,927,"Pategi","Oke-Ero",2023,"Pategi",0.8,0.8,0.8,0.8,2,"july",0.318277299,"NewGen(2021)",0.9,0.61,1281
"9272",927,927,"Pategi","Oke-Ero",2026,"Pategi",0.8,0.8,0.8,0.8,3,"july",0.318277299,"NewGen(2021)",0.9,0.61,2376
"9273",927,927,"Pategi","Oke-Ero",2029,"Pategi",0.8,0.8,0.8,0.8,4,"july",0.318277299,"NewGen(2021)",0.9,0.61,3471
"1273",1273,1273,"Port-Harcourt","Ahoada West",2020,"Port-Harcourt",0.8,0.8,0.8,0.8,1,"may",0.218124383,"PBO(2021)",0.689495056,0.65,131
"12731",1273,1273,"Port-Harcourt","Ahoada West",2023,"Port-Harcourt",0.8,0.8,0.8,0.8,2,"may",0.218124383,"PBO(2021)",0.689495056,0.65,1226
"12732",1273,1273,"Port-Harcourt","Ahoada West",2026,"Port-Harcourt",0.8,0.8,0.8,0.8,3,"may",0.218124383,"PBO(2021)",0.689495056,0.65,2321
"12733",1273,1273,"Port-Harcourt","Ahoada West",2029,"Port-Harcourt",0.8,0.8,0.8,0.8,4,"may",0.218124383,"PBO(2021)",0.689495056,0.65,3416
"1333",1333,1333,"Potiskum","Darazo",2022,"Potiskum",0.8,0.8,0.8,0.8,1,"july",0.756968245,"PBO(2021)",0.751484814,0.904711208,916
"13331",1333,1333,"Potiskum","Darazo",2025,"Potiskum",0.8,0.8,0.8,0.8,2,"july",0.756968245,"PBO(2021)",0.751484814,0.904711208,2011
"13332",1333,1333,"Potiskum","Darazo",2028,"Potiskum",0.8,0.8,0.8,0.8,3,"july",0.756968245,"PBO(2021)",0.751484814,0.904711208,3106
"1229",1229,1229,"Qua'an Pan","Keana",2020,"Qua'an Pan",0.8,0.8,0.8,0.8,1,"august",0.569366691,"Standard 2020",0.587826633,0.671260393,223
"12291",1229,1229,"Qua'an Pan","Keana",2023,"Qua'an Pan",0.8,0.8,0.8,0.8,2,"august",0.569366691,"Standard 2020",0.587826633,0.671260393,1318
"12292",1229,1229,"Qua'an Pan","Keana",2026,"Qua'an Pan",0.8,0.8,0.8,0.8,3,"august",0.569366691,"Standard 2020",0.587826633,0.671260393,2413
"12293",1229,1229,"Qua'an Pan","Keana",2029,"Qua'an Pan",0.8,0.8,0.8,0.8,4,"august",0.569366691,"Standard 2020",0.587826633,0.671260393,3508
"1297",1297,1297,"Rabah","Gawabawa",2020,"Rabah",0.8,0.8,0.8,0.8,1,"august",0.793430134,"PBO(2021)",0.751745258,0.920512443,223
"12971",1297,1297,"Rabah","Gawabawa",2023,"Rabah",0.8,0.8,0.8,0.8,2,"august",0.793430134,"PBO(2021)",0.751745258,0.920512443,1318
"12972",1297,1297,"Rabah","Gawabawa",2026,"Rabah",0.8,0.8,0.8,0.8,3,"august",0.793430134,"PBO(2021)",0.751745258,0.920512443,2413
"12973",1297,1297,"Rabah","Gawabawa",2029,"Rabah",0.8,0.8,0.8,0.8,4,"august",0.793430134,"PBO(2021)",0.751745258,0.920512443,3508
"1019",1019,1019,"Rafi","Oke-Ero",2022,"Rafi",0.8,0.8,0.8,0.8,1,"july",0.550360117,"PBO(2021)",0.748275428,0.727151399,916
"10191",1019,1019,"Rafi","Oke-Ero",2025,"Rafi",0.8,0.8,0.8,0.8,2,"july",0.550360117,"PBO(2021)",0.748275428,0.727151399,2011
"10192",1019,1019,"Rafi","Oke-Ero",2028,"Rafi",0.8,0.8,0.8,0.8,3,"july",0.550360117,"PBO(2021)",0.748275428,0.727151399,3106
"747",747,747,"Rano","Gwarzo",2022,"Rano",0.885714286,0.8,0.8,0.855072464,1,"august",0.827920103,"PBO(2021)",0.751949966,0.932945498,953
"7471",747,747,"Rano","Gwarzo",2025,"Rano",0.885714286,0.8,0.8,0.855072464,2,"august",0.827920103,"PBO(2021)",0.751949966,0.932945498,2048
"7472",747,747,"Rano","Gwarzo",2028,"Rano",0.885714286,0.8,0.8,0.855072464,3,"august",0.827920103,"PBO(2021)",0.751949966,0.932945498,3143
"1057",1057,1057,"Remo North","Owan East",2021,"Remo North",0.8,0.8,0.8,0.8,1,"march",0.322328246,"PBO(2021)",0.729284044,0.65,435
"10571",1057,1057,"Remo North","Owan East",2024,"Remo North",0.8,0.8,0.8,0.8,2,"march",0.322328246,"PBO(2021)",0.729284044,0.65,1530
"10572",1057,1057,"Remo North","Owan East",2027,"Remo North",0.8,0.8,0.8,0.8,3,"march",0.322328246,"PBO(2021)",0.729284044,0.65,2625
"10573",1057,1057,"Remo North","Owan East",2030,"Remo North",0.8,0.8,0.8,0.8,4,"march",0.322328246,"PBO(2021)",0.729284044,0.65,3720
"1021",1021,1021,"Rijau","Alkaleri",2022,"Rijau",0.8,0.96875,0.8,0.984615385,1,"july",0.589881947,"PBO(2021)",0.749254902,0.777296693,916
"10211",1021,1021,"Rijau","Alkaleri",2025,"Rijau",0.8,0.96875,0.8,0.984615385,2,"july",0.589881947,"PBO(2021)",0.749254902,0.777296693,2011
"10212",1021,1021,"Rijau","Alkaleri",2028,"Rijau",0.8,0.96875,0.8,0.984615385,3,"july",0.589881947,"PBO(2021)",0.749254902,0.777296693,3106
"819",819,819,"Rimi","Rimi",2021,"Rimi",0.8,0.8,0.8,0.8,1,"march",0.681368316,"PBO(2021)",0.750744464,0.860534422,435
"8191",819,819,"Rimi","Rimi",2024,"Rimi",0.8,0.8,0.8,0.8,2,"march",0.681368316,"PBO(2021)",0.750744464,0.860534422,1530
"8192",819,819,"Rimi","Rimi",2027,"Rimi",0.8,0.8,0.8,0.8,3,"march",0.681368316,"PBO(2021)",0.750744464,0.860534422,2625
"8193",819,819,"Rimi","Rimi",2030,"Rimi",0.8,0.8,0.8,0.8,4,"march",0.681368316,"PBO(2021)",0.750744464,0.860534422,3720
"749",749,749,"Rimin Gado","Gwarzo",2022,"Rimin Gado",0.8,0.8,0.8,0.8,1,"august",0.821146228,"PBO(2021)",0.751912544,0.930674741,953
"7491",749,749,"Rimin Gado","Gwarzo",2025,"Rimin Gado",0.8,0.8,0.8,0.8,2,"august",0.821146228,"PBO(2021)",0.751912544,0.930674741,2048
"7492",749,749,"Rimin Gado","Gwarzo",2028,"Rimin Gado",0.8,0.8,0.8,0.8,3,"august",0.821146228,"PBO(2021)",0.751912544,0.930674741,3143
"625",625,625,"Ringim","Taura",2021,"Ringim",0.828571429,0.95,0.846153846,0.970149254,1,"july",0.733954558,"PBO(2021)",0.751291935,0.89307077,551
"6251",625,625,"Ringim","Taura",2024,"Ringim",0.828571429,0.95,0.846153846,0.970149254,2,"july",0.733954558,"PBO(2021)",0.751291935,0.89307077,1646
"6252",625,625,"Ringim","Taura",2027,"Ringim",0.828571429,0.95,0.846153846,0.970149254,3,"july",0.733954558,"PBO(2021)",0.751291935,0.89307077,2741
"6253",625,625,"Ringim","Taura",2030,"Ringim",0.828571429,0.95,0.846153846,0.970149254,4,"july",0.733954558,"PBO(2021)",0.751291935,0.89307077,3836
"1231",1231,1231,"Riyom","Soba",2020,"Riyom",0.8,0.8,0.8,0.8,1,"july",0.581840921,"Standard 2020",0.596169578,0.691305345,186
"12311",1231,1231,"Riyom","Soba",2023,"Riyom",0.8,0.8,0.8,0.8,2,"july",0.581840921,"Standard 2020",0.596169578,0.691305345,1281
"12312",1231,1231,"Riyom","Soba",2026,"Riyom",0.8,0.8,0.8,0.8,3,"july",0.581840921,"Standard 2020",0.596169578,0.691305345,2376
"12313",1231,1231,"Riyom","Soba",2029,"Riyom",0.8,0.8,0.8,0.8,4,"july",0.581840921,"Standard 2020",0.596169578,0.691305345,3471
"753",753,753,"Rogo","Gwarzo",2022,"Rogo",0.87804878,0.8,0.8,0.887096774,1,"august",0.768098821,"PBO(2021)",0.751569755,0.909857087,953
"7531",753,753,"Rogo","Gwarzo",2025,"Rogo",0.87804878,0.8,0.8,0.887096774,2,"august",0.768098821,"PBO(2021)",0.751569755,0.909857087,2048
"7532",753,753,"Rogo","Gwarzo",2028,"Rogo",0.87804878,0.8,0.8,0.887096774,3,"august",0.768098821,"PBO(2021)",0.751569755,0.909857087,3143
"627",627,627,"Roni","Babura",2021,"Roni",0.8,0.8,0.8,0.8,1,"may",0.684763375,"PBO(2021)",0.750785097,0.862918381,496
"6271",627,627,"Roni","Babura",2024,"Roni",0.8,0.8,0.8,0.8,2,"may",0.684763375,"PBO(2021)",0.750785097,0.862918381,1591
"6272",627,627,"Roni","Babura",2027,"Roni",0.8,0.8,0.8,0.8,3,"may",0.684763375,"PBO(2021)",0.750785097,0.862918381,2686
"6273",627,627,"Roni","Babura",2030,"Roni",0.8,0.8,0.8,0.8,4,"may",0.684763375,"PBO(2021)",0.750785097,0.862918381,3781
"675",675,675,"Sabon-Gari","Soba",2022,"Sabon-Gari",0.8,0.8,0.8,0.8,1,"july",0.655108883,"PBO(2021)",0.750400492,0.84057958,916
"6751",675,675,"Sabon-Gari","Soba",2025,"Sabon-Gari",0.8,0.8,0.8,0.8,2,"july",0.655108883,"PBO(2021)",0.750400492,0.84057958,2011
"6752",675,675,"Sabon-Gari","Soba",2028,"Sabon-Gari",0.8,0.8,0.8,0.8,3,"july",0.655108883,"PBO(2021)",0.750400492,0.84057958,3106
"1457",1457,1457,"Sabon Birni","Gawabawa",2020,"Sabon Birni",0.8,0.8,0.8,0.8,1,"august",0.753753181,"PBO(2021)",0.751459311,0.90316819,223
"14571",1457,1457,"Sabon Birni","Gawabawa",2023,"Sabon Birni",0.8,0.8,0.8,0.8,2,"august",0.753753181,"PBO(2021)",0.751459311,0.90316819,1318
"14572",1457,1457,"Sabon Birni","Gawabawa",2026,"Sabon Birni",0.8,0.8,0.8,0.8,3,"august",0.753753181,"PBO(2021)",0.751459311,0.90316819,2413
"14573",1457,1457,"Sabon Birni","Gawabawa",2029,"Sabon Birni",0.8,0.8,0.8,0.8,4,"august",0.753753181,"PBO(2021)",0.751459311,0.90316819,3508
"821",821,821,"Sabuwa","Giwa",2021,"Sabuwa",0.8,0.8,0.8,0.8,1,"august",0.595830662,"PBO(2021)",0.749380719,0.784000715,588
"8211",821,821,"Sabuwa","Giwa",2024,"Sabuwa",0.8,0.8,0.8,0.8,2,"august",0.595830662,"PBO(2021)",0.749380719,0.784000715,1683
"8212",821,821,"Sabuwa","Giwa",2027,"Sabuwa",0.8,0.8,0.8,0.8,3,"august",0.595830662,"PBO(2021)",0.749380719,0.784000715,2778
"8213",821,821,"Sabuwa","Giwa",2030,"Sabuwa",0.8,0.8,0.8,0.8,4,"august",0.595830662,"PBO(2021)",0.749380719,0.784000715,3873
"823",823,823,"Safana","Babura",2021,"Safana",0.952380952,0.852941176,0.882352941,0.942028986,1,"may",0.597825124,"PBO(2021)",0.749421794,0.786202556,496
"8231",823,823,"Safana","Babura",2024,"Safana",0.952380952,0.852941176,0.882352941,0.942028986,2,"may",0.597825124,"PBO(2021)",0.749421794,0.786202556,1591
"8232",823,823,"Safana","Babura",2027,"Safana",0.952380952,0.852941176,0.882352941,0.942028986,3,"may",0.597825124,"PBO(2021)",0.749421794,0.786202556,2686
"8233",823,823,"Safana","Babura",2030,"Safana",0.952380952,0.852941176,0.882352941,0.942028986,4,"may",0.597825124,"PBO(2021)",0.749421794,0.786202556,3781
"201",201,201,"Sagbama","Ahoada West",2020,"Sagbama",0.8,0.8,0.8,0.8,1,"may",0.219154854,"PBO(2021)",0.690172734,0.65,131
"2011",201,201,"Sagbama","Ahoada West",2023,"Sagbama",0.8,0.8,0.8,0.8,2,"may",0.219154854,"PBO(2021)",0.690172734,0.65,1226
"2012",201,201,"Sagbama","Ahoada West",2026,"Sagbama",0.8,0.8,0.8,0.8,3,"may",0.219154854,"PBO(2021)",0.690172734,0.65,2321
"2013",201,201,"Sagbama","Ahoada West",2029,"Sagbama",0.8,0.8,0.8,0.8,4,"may",0.219154854,"PBO(2021)",0.690172734,0.65,3416
"849",849,849,"Sakaba","Alkaleri",2021,"Sakaba",0.8,0.8,0.8,0.8,1,"july",0.671709859,"PBO(2021)",0.750624257,0.853514086,551
"8491",849,849,"Sakaba","Alkaleri",2024,"Sakaba",0.8,0.8,0.8,0.8,2,"july",0.671709859,"PBO(2021)",0.750624257,0.853514086,1646
"8492",849,849,"Sakaba","Alkaleri",2027,"Sakaba",0.8,0.8,0.8,0.8,3,"july",0.671709859,"PBO(2021)",0.750624257,0.853514086,2741
"8493",849,849,"Sakaba","Alkaleri",2030,"Sakaba",0.8,0.8,0.8,0.8,4,"july",0.671709859,"PBO(2021)",0.750624257,0.853514086,3836
"1195",1195,1195,"Saki East","Oke-Ero",2020,"Saki East",0.8,0.8,0.8,0.8,1,"july",0.45017239,"Dual Al+PBO 2020",0.744035901,0.65,186
"11951",1195,1195,"Saki East","Oke-Ero",2023,"Saki East",0.8,0.8,0.8,0.8,2,"july",0.45017239,"Dual Al+PBO 2020",0.744035901,0.65,1281
"11952",1195,1195,"Saki East","Oke-Ero",2026,"Saki East",0.8,0.8,0.8,0.8,3,"july",0.45017239,"Dual Al+PBO 2020",0.744035901,0.65,2376
"11953",1195,1195,"Saki East","Oke-Ero",2029,"Saki East",0.8,0.8,0.8,0.8,4,"july",0.45017239,"Dual Al+PBO 2020",0.744035901,0.65,3471
"1197",1197,1197,"Saki West","Akinyele",2020,"Saki West",0.8,0.8,0.8,0.8,1,"may",0.443453887,"Dual Al+PBO 2020",0.743612252,0.65,131
"11971",1197,1197,"Saki West","Akinyele",2023,"Saki West",0.8,0.8,0.8,0.8,2,"may",0.443453887,"Dual Al+PBO 2020",0.743612252,0.65,1226
"11972",1197,1197,"Saki West","Akinyele",2026,"Saki West",0.8,0.8,0.8,0.8,3,"may",0.443453887,"Dual Al+PBO 2020",0.743612252,0.65,2321
"11973",1197,1197,"Saki West","Akinyele",2029,"Saki West",0.8,0.8,0.8,0.8,4,"may",0.443453887,"Dual Al+PBO 2020",0.743612252,0.65,3416
