,LGA,Rep_DS,U5_coverage,adult_coverage,severe_cases,simday,duration,year,start_day_override,round,min_increase,scale_values,scenario
4253,Ohafia,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4254,Ohafia,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4255,Ohafia,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4256,Ohafia,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4257,Ohafia,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4258,Okigwe,Ngor-Okpala,0.410333333,0.410333333,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4259,Okigwe,Ngor-Okpala,0.487333333,0.487333333,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4260,Okigwe,Ngor-Okpala,0.564333333,0.564333333,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4261,Okigwe,Ngor-Okpala,0.641333333,0.641333333,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4262,Okigwe,Ngor-Okpala,0.718333333,0.718333333,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4263,Okigwe,Ngor-Okpala,0.795333333,0.795333333,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4264,Okigwe,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4265,Okigwe,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4266,Okigwe,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4267,Okigwe,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4268,Okigwe,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4269,Omumma,Ngor-Okpala,0.148010918,0.148010918,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4270,Omumma,Ngor-Okpala,0.225010918,0.225010918,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4271,Omumma,Ngor-Okpala,0.302010918,0.302010918,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4272,Omumma,Ngor-Okpala,0.379010918,0.379010918,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4273,Omumma,Ngor-Okpala,0.456010918,0.456010918,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4274,Omumma,Ngor-Okpala,0.533010918,0.533010918,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4275,Omumma,Ngor-Okpala,0.610010918,0.610010918,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4276,Omumma,Ngor-Okpala,0.687010918,0.687010918,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4277,Omumma,Ngor-Okpala,0.764010918,0.764010918,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4278,Omumma,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4279,Omumma,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4280,Osisioma Ngwa,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4281,Osisioma Ngwa,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4282,Osisioma Ngwa,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4283,Osisioma Ngwa,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4284,Osisioma Ngwa,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4285,Osisioma Ngwa,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4286,Osisioma Ngwa,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4287,Osisioma Ngwa,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4288,Osisioma Ngwa,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4289,Osisioma Ngwa,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4290,Osisioma Ngwa,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4291,Owerri North,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4292,Owerri North,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4293,Owerri North,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4294,Owerri North,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4295,Owerri North,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4296,Owerri North,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4297,Owerri North,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4298,Owerri North,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4299,Owerri North,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4300,Owerri North,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4301,Owerri North,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4302,Owerri West,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4303,Owerri West,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4304,Owerri West,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4305,Owerri West,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4306,Owerri West,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4307,Owerri West,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4308,Owerri West,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4309,Owerri West,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4310,Owerri West,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4311,Owerri West,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4312,Owerri West,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4313,Ugwunagbo,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4314,Ugwunagbo,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4315,Ugwunagbo,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4316,Ugwunagbo,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4317,Ugwunagbo,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4318,Ugwunagbo,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4319,Ugwunagbo,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4320,Ugwunagbo,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4321,Ugwunagbo,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4322,Ugwunagbo,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4323,Ugwunagbo,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4324,Umuahia South,Ngor-Okpala,0.577,0.577,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4325,Umuahia South,Ngor-Okpala,0.654,0.654,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4326,Umuahia South,Ngor-Okpala,0.731,0.731,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4327,Umuahia South,Ngor-Okpala,0.8,0.8,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4328,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4329,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4330,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4331,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4332,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4333,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4334,Umuahia South,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4335,Umu-Neochi,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4336,Umu-Neochi,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4337,Umu-Neochi,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4338,Umu-Neochi,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4339,Umu-Neochi,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4340,Umu-Neochi,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4341,Umu-Neochi,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4342,Umu-Neochi,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4343,Umu-Neochi,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4344,Umu-Neochi,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4345,Umu-Neochi,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4346,Unuimo,Ngor-Okpala,0.360373403,0.360373403,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
4347,Unuimo,Ngor-Okpala,0.437373403,0.437373403,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
4348,Unuimo,Ngor-Okpala,0.514373403,0.514373403,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
4349,Unuimo,Ngor-Okpala,0.591373403,0.591373403,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
4350,Unuimo,Ngor-Okpala,0.668373403,0.668373403,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
4351,Unuimo,Ngor-Okpala,0.745373403,0.745373403,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
4352,Unuimo,Ngor-Okpala,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
4353,Unuimo,Ngor-Okpala,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
4354,Unuimo,Ngor-Okpala,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
4355,Unuimo,Ngor-Okpala,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
4356,Unuimo,Ngor-Okpala,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
4357,Abak,Nsit Ubium,0.370727761,0.370727761,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4358,Abak,Nsit Ubium,0.443727761,0.443727761,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4359,Abak,Nsit Ubium,0.516727761,0.516727761,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4360,Abak,Nsit Ubium,0.589727761,0.589727761,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4361,Abak,Nsit Ubium,0.662727761,0.662727761,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4362,Abak,Nsit Ubium,0.735727761,0.735727761,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4363,Abak,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4364,Abak,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4365,Abak,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4366,Abak,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4367,Abak,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4368,Akpabuyo,Nsit Ubium,0.370727761,0.370727761,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4369,Akpabuyo,Nsit Ubium,0.443727761,0.443727761,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4370,Akpabuyo,Nsit Ubium,0.516727761,0.516727761,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4371,Akpabuyo,Nsit Ubium,0.589727761,0.589727761,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4372,Akpabuyo,Nsit Ubium,0.662727761,0.662727761,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4373,Akpabuyo,Nsit Ubium,0.735727761,0.735727761,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4374,Akpabuyo,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4375,Akpabuyo,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4376,Akpabuyo,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4377,Akpabuyo,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4378,Akpabuyo,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4379,Andoni,Nsit Ubium,0.239593506,0.239593506,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4380,Andoni,Nsit Ubium,0.312593506,0.312593506,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4381,Andoni,Nsit Ubium,0.385593506,0.385593506,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4382,Andoni,Nsit Ubium,0.458593506,0.458593506,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4383,Andoni,Nsit Ubium,0.531593506,0.531593506,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4384,Andoni,Nsit Ubium,0.604593506,0.604593506,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4385,Andoni,Nsit Ubium,0.677593506,0.677593506,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4386,Andoni,Nsit Ubium,0.750593506,0.750593506,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4387,Andoni,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4388,Andoni,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4389,Andoni,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4390,Bonny,Nsit Ubium,0.669547236,0.669547236,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4391,Bonny,Nsit Ubium,0.742547236,0.742547236,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4392,Bonny,Nsit Ubium,0.8,0.8,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4393,Bonny,Nsit Ubium,0.8,0.8,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4394,Bonny,Nsit Ubium,0.8,0.8,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4395,Bonny,Nsit Ubium,0.8,0.8,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4396,Bonny,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4397,Bonny,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4398,Bonny,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4399,Bonny,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4400,Bonny,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4401,Calabar South,Nsit Ubium,0.370727761,0.370727761,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4402,Calabar South,Nsit Ubium,0.443727761,0.443727761,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4403,Calabar South,Nsit Ubium,0.516727761,0.516727761,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4404,Calabar South,Nsit Ubium,0.589727761,0.589727761,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4405,Calabar South,Nsit Ubium,0.662727761,0.662727761,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4406,Calabar South,Nsit Ubium,0.735727761,0.735727761,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4407,Calabar South,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4408,Calabar South,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4409,Calabar South,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4410,Calabar South,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4411,Calabar South,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4412,Calabar-Municipal,Nsit Ubium,0.372739676,0.372739676,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4413,Calabar-Municipal,Nsit Ubium,0.445739676,0.445739676,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4414,Calabar-Municipal,Nsit Ubium,0.518739676,0.518739676,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4415,Calabar-Municipal,Nsit Ubium,0.591739676,0.591739676,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4416,Calabar-Municipal,Nsit Ubium,0.664739676,0.664739676,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4417,Calabar-Municipal,Nsit Ubium,0.737739676,0.737739676,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4418,Calabar-Municipal,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4419,Calabar-Municipal,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4420,Calabar-Municipal,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4421,Calabar-Municipal,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
4422,Calabar-Municipal,Nsit Ubium,0.8,0.8,0.8,3650,-1,2030,-1,11,0.073,0.803,Scenario 2 (National malaria strategic plan)
4423,Eastern Obolo,Nsit Ubium,0.673,0.673,0.563,0,365,2020,-1,1,0.073,0.073,Scenario 2 (National malaria strategic plan)
4424,Eastern Obolo,Nsit Ubium,0.746,0.746,0.636,365,365,2021,-1,2,0.073,0.146,Scenario 2 (National malaria strategic plan)
4425,Eastern Obolo,Nsit Ubium,0.8,0.8,0.709,730,365,2022,-1,3,0.073,0.219,Scenario 2 (National malaria strategic plan)
4426,Eastern Obolo,Nsit Ubium,0.8,0.8,0.782,1095,365,2023,-1,4,0.073,0.292,Scenario 2 (National malaria strategic plan)
4427,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,1460,365,2024,-1,5,0.073,0.365,Scenario 2 (National malaria strategic plan)
4428,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,1825,365,2025,-1,6,0.073,0.438,Scenario 2 (National malaria strategic plan)
4429,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,2190,365,2026,-1,7,0.073,0.511,Scenario 2 (National malaria strategic plan)
4430,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,2555,365,2027,-1,8,0.073,0.584,Scenario 2 (National malaria strategic plan)
4431,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,2920,365,2028,-1,9,0.073,0.657,Scenario 2 (National malaria strategic plan)
4432,Eastern Obolo,Nsit Ubium,0.8,0.8,0.8,3285,365,2029,-1,10,0.073,0.73,Scenario 2 (National malaria strategic plan)
