X,LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,mortality,llins_plan,kill_rate,block_initial,simday
567,Orsu,Oru West,2023,Orsu,0.8,0.8,0.8,0.8,2,june,0.258149058,PBO(2021),0.710527415,0.65,1257
567,Orsu,Oru West,2026,Orsu,0.8,0.8,0.8,0.8,3,june,0.258149058,PBO(2021),0.710527415,0.65,2352
567,Orsu,Oru West,2029,Orsu,0.8,0.8,0.8,0.8,4,june,0.258149058,PBO(2021),0.710527415,0.65,3447
569,Oru East,Oru West,2020,Oru East,0.8,0.8,0.8,0.8,1,june,0.187100101,PBO(2021),0.664569581,0.65,162
569,Oru East,Oru West,2023,Oru East,0.8,0.8,0.8,0.8,2,june,0.187100101,PBO(2021),0.664569581,0.65,1257
569,Oru East,Oru West,2026,Oru East,0.8,0.8,0.8,0.8,3,june,0.187100101,PBO(2021),0.664569581,0.65,2352
569,Oru East,Oru West,2029,Oru East,0.8,0.8,0.8,0.8,4,june,0.187100101,PBO(2021),0.664569581,0.65,3447
571,Oru West,Oru West,2020,Oru West,0.8,0.8,0.8,0.8,1,june,0.176205894,PBO(2021),0.653359801,0.65,162
571,Oru West,Oru West,2023,Oru West,0.8,0.8,0.8,0.8,2,june,0.176205894,PBO(2021),0.653359801,0.65,1257
571,Oru West,Oru West,2026,Oru West,0.8,0.8,0.8,0.8,3,june,0.176205894,PBO(2021),0.653359801,0.65,2352
571,Oru West,Oru West,2029,Oru West,0.8,0.8,0.8,0.8,4,june,0.176205894,PBO(2021),0.653359801,0.65,3447
105,Oruk Anam,Nsit Ubium,2021,Oruk Anam,0.8,0.8,0.8,0.8,1,june,0.312496984,Standard 2020,0.387796568,0.53,527
105,Oruk Anam,Nsit Ubium,2024,Oruk Anam,0.8,0.8,0.8,0.8,2,june,0.312496984,Standard 2020,0.387796568,0.53,1622
105,Oruk Anam,Nsit Ubium,2027,Oruk Anam,0.8,0.8,0.8,0.8,3,june,0.312496984,Standard 2020,0.387796568,0.53,2717
105,Oruk Anam,Nsit Ubium,2030,Oruk Anam,0.8,0.8,0.8,0.8,4,june,0.312496984,Standard 2020,0.387796568,0.53,3812
147,Orumba North,Oru West,2020,Orumba North,0.8,0.8,0.8,0.8,1,june,0.403508225,PBO(2021),0.74052015,0.65,162
147,Orumba North,Oru West,2023,Orumba North,0.8,0.8,0.8,0.8,2,june,0.403508225,PBO(2021),0.74052015,0.65,1257
147,Orumba North,Oru West,2026,Orumba North,0.8,0.8,0.8,0.8,3,june,0.403508225,PBO(2021),0.74052015,0.65,2352
147,Orumba North,Oru West,2029,Orumba North,0.8,0.8,0.8,0.8,4,june,0.403508225,PBO(2021),0.74052015,0.65,3447
149,Orumba South,Oru West,2020,Orumba South,0.8,0.8,0.8,0.8,1,june,0.438379079,PBO(2021),0.743276001,0.65,162
149,Orumba South,Oru West,2023,Orumba South,0.8,0.8,0.8,0.8,2,june,0.438379079,PBO(2021),0.743276001,0.65,1257
149,Orumba South,Oru West,2026,Orumba South,0.8,0.8,0.8,0.8,3,june,0.438379079,PBO(2021),0.743276001,0.65,2352
149,Orumba South,Oru West,2029,Orumba South,0.8,0.8,0.8,0.8,4,june,0.438379079,PBO(2021),0.743276001,0.65,3447
1095,Ose,Owan East,2020,Ose,0.8,0.8,0.8,0.8,1,march,0.341879574,PBO(2021),0.732859996,0.65,70
1095,Ose,Owan East,2023,Ose,0.8,0.8,0.8,0.8,2,march,0.341879574,PBO(2021),0.732859996,0.65,1165
1095,Ose,Owan East,2026,Ose,0.8,0.8,0.8,0.8,3,march,0.341879574,PBO(2021),0.732859996,0.65,2260
1095,Ose,Owan East,2029,Ose,0.8,0.8,0.8,0.8,4,march,0.341879574,PBO(2021),0.732859996,0.65,3355
343,Oshimili North,Uzo-Uwani,2022,Oshimili North,0.8,0.8,0.8,0.8,1,june,0.34095855,PBO(2021),0.732707076,0.65,892
343,Oshimili North,Uzo-Uwani,2025,Oshimili North,0.8,0.8,0.8,0.8,2,june,0.34095855,PBO(2021),0.732707076,0.65,1987
343,Oshimili North,Uzo-Uwani,2028,Oshimili North,0.8,0.8,0.8,0.8,3,june,0.34095855,PBO(2021),0.732707076,0.65,3082
345,Oshimili South,Uzo-Uwani,2022,Oshimili South,0.8,0.8,0.8,0.8,1,june,0.3079518,PBO(2021),0.726148594,0.65,892
345,Oshimili South,Uzo-Uwani,2025,Oshimili South,0.8,0.8,0.8,0.8,2,june,0.3079518,PBO(2021),0.726148594,0.65,1987
345,Oshimili South,Uzo-Uwani,2028,Oshimili South,0.8,0.8,0.8,0.8,3,june,0.3079518,PBO(2021),0.726148594,0.65,3082
949,Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.8,0.8,0.8,0.8,1,june,0.465655625,PBO(2021),0.744926945,0.65,162
949,Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.8,0.8,0.8,0.8,2,june,0.465655625,PBO(2021),0.744926945,0.65,1257
949,Oshodi-Isolo,Uzo-Uwani,2026,Oshodi-Isolo,0.8,0.8,0.8,0.8,3,june,0.465655625,PBO(2021),0.744926945,0.65,2352
949,Oshodi-Isolo,Uzo-Uwani,2029,Oshodi-Isolo,0.8,0.8,0.8,0.8,4,june,0.465655625,PBO(2021),0.744926945,0.65,3447
21,Osisioma Ngwa,Ngor-Okpala,2020,Osisioma Ngwa,0.8,0.8,0.8,0.8,1,june,0.3223721,PBO(2021),0.7292929,0.65,162
21,Osisioma Ngwa,Ngor-Okpala,2023,Osisioma Ngwa,0.8,0.8,0.8,0.8,2,june,0.3223721,PBO(2021),0.7292929,0.65,1257
21,Osisioma Ngwa,Ngor-Okpala,2026,Osisioma Ngwa,0.8,0.8,0.8,0.8,3,june,0.3223721,PBO(2021),0.7292929,0.65,2352
21,Osisioma Ngwa,Ngor-Okpala,2029,Osisioma Ngwa,0.8,0.8,0.8,0.8,4,june,0.3223721,PBO(2021),0.7292929,0.65,3447
1143,Osogbo,Owan East,2020,Osogbo,0.8,0.8,0.8,0.8,1,march,0.402576327,PBO(2021),0.740434208,0.65,70
1143,Osogbo,Owan East,2023,Osogbo,0.8,0.8,0.8,0.8,2,march,0.402576327,PBO(2021),0.740434208,0.65,1165
1143,Osogbo,Owan East,2026,Osogbo,0.8,0.8,0.8,0.8,3,march,0.402576327,PBO(2021),0.740434208,0.65,2260
1143,Osogbo,Owan East,2029,Osogbo,0.8,0.8,0.8,0.8,4,march,0.402576327,PBO(2021),0.740434208,0.65,3355
239,Oturkpo,Owan East,2020,Oturkpo,0.8,0.8,0.8,0.8,1,march,0.406479871,Standard 2020,0.465020433,0.53,70
239,Oturkpo,Owan East,2023,Oturkpo,0.8,0.8,0.8,0.8,2,march,0.406479871,Standard 2020,0.465020433,0.53,1165
239,Oturkpo,Owan East,2026,Oturkpo,0.8,0.8,0.8,0.8,3,march,0.406479871,Standard 2020,0.465020433,0.53,2260
239,Oturkpo,Owan East,2029,Oturkpo,0.8,0.8,0.8,0.8,4,march,0.406479871,Standard 2020,0.465020433,0.53,3355
417,Ovia North East,Owan East,2020,Ovia North East,0.8,0.8,0.8,0.8,1,march,0.337624396,PBO(2021),0.732141435,0.65,70
417,Ovia North East,Owan East,2023,Ovia North East,0.8,0.8,0.8,0.8,2,march,0.337624396,PBO(2021),0.732141435,0.65,1165
417,Ovia North East,Owan East,2026,Ovia North East,0.8,0.8,0.8,0.8,3,march,0.337624396,PBO(2021),0.732141435,0.65,2260
417,Ovia North East,Owan East,2029,Ovia North East,0.8,0.8,0.8,0.8,4,march,0.337624396,PBO(2021),0.732141435,0.65,3355
419,Ovia South West,Akinyele,2020,Ovia South West,0.8,0.8,0.8,0.8,1,may,0.363545715,PBO(2021),0.736080953,0.65,131
419,Ovia South West,Akinyele,2023,Ovia South West,0.8,0.8,0.8,0.8,2,may,0.363545715,PBO(2021),0.736080953,0.65,1226
419,Ovia South West,Akinyele,2026,Ovia South West,0.8,0.8,0.8,0.8,3,may,0.363545715,PBO(2021),0.736080953,0.65,2321
419,Ovia South West,Akinyele,2029,Ovia South West,0.8,0.8,0.8,0.8,4,may,0.363545715,PBO(2021),0.736080953,0.65,3416
421,Owan East,Owan East,2020,Owan East,0.8,0.8,0.8,0.8,1,march,0.315089802,PBO(2021),0.727765005,0.65,70
421,Owan East,Owan East,2023,Owan East,0.8,0.8,0.8,0.8,2,march,0.315089802,PBO(2021),0.727765005,0.65,1165
421,Owan East,Owan East,2026,Owan East,0.8,0.8,0.8,0.8,3,march,0.315089802,PBO(2021),0.727765005,0.65,2260
421,Owan East,Owan East,2029,Owan East,0.8,0.8,0.8,0.8,4,march,0.315089802,PBO(2021),0.727765005,0.65,3355
423,Owan West,Owan East,2020,Owan West,0.8,0.8,0.8,0.8,1,march,0.389346565,PBO(2021),0.739132174,0.65,70
423,Owan West,Owan East,2023,Owan West,0.8,0.8,0.8,0.8,2,march,0.389346565,PBO(2021),0.739132174,0.65,1165
423,Owan West,Owan East,2026,Owan West,0.8,0.8,0.8,0.8,3,march,0.389346565,PBO(2021),0.739132174,0.65,2260
423,Owan West,Owan East,2029,Owan West,0.8,0.8,0.8,0.8,4,march,0.389346565,PBO(2021),0.739132174,0.65,3355
573,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.8125,0.8,0.916666667,0.8,1,june,0.197408696,PBO(2021),0.67390989,0.65,162
573,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.8125,0.8,0.916666667,0.8,2,june,0.197408696,PBO(2021),0.67390989,0.65,1257
573,Owerri-Municipal,Oru West,2026,Owerri-Municipal,0.8125,0.8,0.916666667,0.8,3,june,0.197408696,PBO(2021),0.67390989,0.65,2352
573,Owerri-Municipal,Oru West,2029,Owerri-Municipal,0.8125,0.8,0.916666667,0.8,4,june,0.197408696,PBO(2021),0.67390989,0.65,3447
577,Owerri North,Ngor-Okpala,2020,Owerri North,0.8,0.8,0.8,0.8,1,june,0.244109669,PBO(2021),0.704259228,0.65,162
577,Owerri North,Ngor-Okpala,2023,Owerri North,0.8,0.8,0.8,0.8,2,june,0.244109669,PBO(2021),0.704259228,0.65,1257
577,Owerri North,Ngor-Okpala,2026,Owerri North,0.8,0.8,0.8,0.8,3,june,0.244109669,PBO(2021),0.704259228,0.65,2352
577,Owerri North,Ngor-Okpala,2029,Owerri North,0.8,0.8,0.8,0.8,4,june,0.244109669,PBO(2021),0.704259228,0.65,3447
579,Owerri West,Ngor-Okpala,2020,Owerri West,0.8,0.8,0.8,0.8,1,june,0.204213478,PBO(2021),0.679467215,0.65,162
579,Owerri West,Ngor-Okpala,2023,Owerri West,0.8,0.8,0.8,0.8,2,june,0.204213478,PBO(2021),0.679467215,0.65,1257
579,Owerri West,Ngor-Okpala,2026,Owerri West,0.8,0.8,0.8,0.8,3,june,0.204213478,PBO(2021),0.679467215,0.65,2352
579,Owerri West,Ngor-Okpala,2029,Owerri West,0.8,0.8,0.8,0.8,4,june,0.204213478,PBO(2021),0.679467215,0.65,3447
1097,Owo,Owan East,2020,Owo,0.8,0.8,0.8,0.8,1,march,0.289251141,PBO(2021),0.721272468,0.65,70
1097,Owo,Owan East,2023,Owo,0.8,0.8,0.8,0.8,2,march,0.289251141,PBO(2021),0.721272468,0.65,1165
1097,Owo,Owan East,2026,Owo,0.8,0.8,0.8,0.8,3,march,0.289251141,PBO(2021),0.721272468,0.65,2260
1097,Owo,Owan East,2029,Owo,0.8,0.8,0.8,0.8,4,march,0.289251141,PBO(2021),0.721272468,0.65,3355
459,Oye,Oke-Ero,2020,Oye,0.8,0.8,0.8,0.8,1,july,0.299868816,PBO(2021),0.72416227,0.65,186
459,Oye,Oke-Ero,2023,Oye,0.8,0.8,0.8,0.8,2,july,0.299868816,PBO(2021),0.72416227,0.65,1281
459,Oye,Oke-Ero,2026,Oye,0.8,0.8,0.8,0.8,3,july,0.299868816,PBO(2021),0.72416227,0.65,2376
459,Oye,Oke-Ero,2029,Oye,0.8,0.8,0.8,0.8,4,july,0.299868816,PBO(2021),0.72416227,0.65,3471
151,Oyi,Uzo-Uwani,2020,Oyi,0.8,0.8,0.8,0.8,1,june,0.387377598,PBO(2021),0.738924512,0.65,162
151,Oyi,Uzo-Uwani,2023,Oyi,0.8,0.8,0.8,0.8,2,june,0.387377598,PBO(2021),0.738924512,0.65,1257
151,Oyi,Uzo-Uwani,2026,Oyi,0.8,0.8,0.8,0.8,3,june,0.387377598,PBO(2021),0.738924512,0.65,2352
151,Oyi,Uzo-Uwani,2029,Oyi,0.8,0.8,0.8,0.8,4,june,0.387377598,PBO(2021),0.738924512,0.65,3447
1271,Oyigbo,Nsit Ubium,2020,Oyigbo,0.8,0.8,0.8,0.8,1,june,0.27812843,PBO(2021),0.717857195,0.65,162
1271,Oyigbo,Nsit Ubium,2023,Oyigbo,0.8,0.8,0.8,0.8,2,june,0.27812843,PBO(2021),0.717857195,0.65,1257
1271,Oyigbo,Nsit Ubium,2026,Oyigbo,0.8,0.8,0.8,0.8,3,june,0.27812843,PBO(2021),0.717857195,0.65,2352
1271,Oyigbo,Nsit Ubium,2029,Oyigbo,0.8,0.8,0.8,0.8,4,june,0.27812843,PBO(2021),0.717857195,0.65,3447
557,Oyo East,Akinyele,2020,Oyo East,0.8,0.8,0.8,0.8,1,may,0.47806867,Dual Al+PBO 2020,0.745564576,0.65,131
557,Oyo East,Akinyele,2023,Oyo East,0.8,0.8,0.8,0.8,2,may,0.47806867,Dual Al+PBO 2020,0.745564576,0.65,1226
557,Oyo East,Akinyele,2026,Oyo East,0.8,0.8,0.8,0.8,3,may,0.47806867,Dual Al+PBO 2020,0.745564576,0.65,2321
557,Oyo East,Akinyele,2029,Oyo East,0.8,0.8,0.8,0.8,4,may,0.47806867,Dual Al+PBO 2020,0.745564576,0.65,3416
1193,Oyo West,Akinyele,2020,Oyo West,0.8,0.8,0.8,0.8,1,may,0.423437594,Dual Al+PBO 2020,0.742197038,0.65,131
1193,Oyo West,Akinyele,2023,Oyo West,0.8,0.8,0.8,0.8,2,may,0.423437594,Dual Al+PBO 2020,0.742197038,0.65,1226
1193,Oyo West,Akinyele,2026,Oyo West,0.8,0.8,0.8,0.8,3,may,0.423437594,Dual Al+PBO 2020,0.742197038,0.65,2321
1193,Oyo West,Akinyele,2029,Oyo West,0.8,0.8,0.8,0.8,4,may,0.423437594,Dual Al+PBO 2020,0.742197038,0.65,3416
925,Oyun,Oke-Ero,2020,Oyun,0.8,0.8,0.8,0.8,1,july,0.379244204,NewGen(2021),0.9,0.61,186
925,Oyun,Oke-Ero,2023,Oyun,0.8,0.8,0.8,0.8,2,july,0.379244204,NewGen(2021),0.9,0.61,1281
925,Oyun,Oke-Ero,2026,Oyun,0.8,0.8,0.8,0.8,3,july,0.379244204,NewGen(2021),0.9,0.61,2376
925,Oyun,Oke-Ero,2029,Oyun,0.8,0.8,0.8,0.8,4,july,0.379244204,NewGen(2021),0.9,0.61,3471
1007,Pailoro,Oke-Ero,2022,Pailoro,0.8,0.8,0.8,0.8,1,july,0.511626287,PBO(2021),0.747006725,0.667277706,916
1007,Pailoro,Oke-Ero,2025,Pailoro,0.8,0.8,0.8,0.8,2,july,0.511626287,PBO(2021),0.747006725,0.667277706,2011
1007,Pailoro,Oke-Ero,2028,Pailoro,0.8,0.8,0.8,0.8,3,july,0.511626287,PBO(2021),0.747006725,0.667277706,3106
1227,Pankshin,Alkaleri,2020,Pankshin,0.8,0.8,0.8,0.8,1,july,0.526813534,Standard 2020,0.558053877,0.592481752,186
1227,Pankshin,Alkaleri,2023,Pankshin,0.8,0.8,0.8,0.8,2,july,0.526813534,Standard 2020,0.558053877,0.592481752,1281
1227,Pankshin,Alkaleri,2026,Pankshin,0.8,0.8,0.8,0.8,3,july,0.526813534,Standard 2020,0.558053877,0.592481752,2376
1227,Pankshin,Alkaleri,2029,Pankshin,0.8,0.8,0.8,0.8,4,july,0.526813534,Standard 2020,0.558053877,0.592481752,3471
347,Patani,Isoko South,2022,Patani,0.8,0.8,0.8,0.8,1,june,0.156971919,PBO(2021),0.629722331,0.65,892
347,Patani,Isoko South,2025,Patani,0.8,0.8,0.8,0.8,2,june,0.156971919,PBO(2021),0.629722331,0.65,1987
347,Patani,Isoko South,2028,Patani,0.8,0.8,0.8,0.8,3,june,0.156971919,PBO(2021),0.629722331,0.65,3082
927,Pategi,Oke-Ero,2020,Pategi,0.8,0.8,0.8,0.8,1,july,0.318277299,NewGen(2021),0.9,0.61,186
927,Pategi,Oke-Ero,2023,Pategi,0.8,0.8,0.8,0.8,2,july,0.318277299,NewGen(2021),0.9,0.61,1281
927,Pategi,Oke-Ero,2026,Pategi,0.8,0.8,0.8,0.8,3,july,0.318277299,NewGen(2021),0.9,0.61,2376
927,Pategi,Oke-Ero,2029,Pategi,0.8,0.8,0.8,0.8,4,july,0.318277299,NewGen(2021),0.9,0.61,3471
1273,Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.8,0.8,0.8,0.8,1,may,0.218124383,PBO(2021),0.689495056,0.65,131
1273,Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.8,0.8,0.8,0.8,2,may,0.218124383,PBO(2021),0.689495056,0.65,1226
1273,Port-Harcourt,Ahoada West,2026,Port-Harcourt,0.8,0.8,0.8,0.8,3,may,0.218124383,PBO(2021),0.689495056,0.65,2321
1273,Port-Harcourt,Ahoada West,2029,Port-Harcourt,0.8,0.8,0.8,0.8,4,may,0.218124383,PBO(2021),0.689495056,0.65,3416
1333,Potiskum,Darazo,2022,Potiskum,0.8,0.8,0.8,0.8,1,july,0.756968245,PBO(2021),0.751484814,0.904711208,916
1333,Potiskum,Darazo,2025,Potiskum,0.8,0.8,0.8,0.8,2,july,0.756968245,PBO(2021),0.751484814,0.904711208,2011
1333,Potiskum,Darazo,2028,Potiskum,0.8,0.8,0.8,0.8,3,july,0.756968245,PBO(2021),0.751484814,0.904711208,3106
1229,Qua'an Pan,Keana,2020,Qua'an Pan,0.8,0.8,0.8,0.8,1,august,0.569366691,Standard 2020,0.587826633,0.671260393,223
1229,Qua'an Pan,Keana,2023,Qua'an Pan,0.8,0.8,0.8,0.8,2,august,0.569366691,Standard 2020,0.587826633,0.671260393,1318
1229,Qua'an Pan,Keana,2026,Qua'an Pan,0.8,0.8,0.8,0.8,3,august,0.569366691,Standard 2020,0.587826633,0.671260393,2413
1229,Qua'an Pan,Keana,2029,Qua'an Pan,0.8,0.8,0.8,0.8,4,august,0.569366691,Standard 2020,0.587826633,0.671260393,3508
1297,Rabah,Gawabawa,2020,Rabah,0.8,0.8,0.8,0.8,1,august,0.793430134,PBO(2021),0.751745258,0.920512443,223
1297,Rabah,Gawabawa,2023,Rabah,0.8,0.8,0.8,0.8,2,august,0.793430134,PBO(2021),0.751745258,0.920512443,1318
1297,Rabah,Gawabawa,2026,Rabah,0.8,0.8,0.8,0.8,3,august,0.793430134,PBO(2021),0.751745258,0.920512443,2413
1297,Rabah,Gawabawa,2029,Rabah,0.8,0.8,0.8,0.8,4,august,0.793430134,PBO(2021),0.751745258,0.920512443,3508
1019,Rafi,Oke-Ero,2022,Rafi,0.8,0.8,0.8,0.8,1,july,0.550360117,PBO(2021),0.748275428,0.727151399,916
1019,Rafi,Oke-Ero,2025,Rafi,0.8,0.8,0.8,0.8,2,july,0.550360117,PBO(2021),0.748275428,0.727151399,2011
1019,Rafi,Oke-Ero,2028,Rafi,0.8,0.8,0.8,0.8,3,july,0.550360117,PBO(2021),0.748275428,0.727151399,3106
747,Rano,Gwarzo,2022,Rano,0.885714286,0.8,0.8,0.855072464,1,august,0.827920103,PBO(2021),0.751949966,0.932945498,953
747,Rano,Gwarzo,2025,Rano,0.885714286,0.8,0.8,0.855072464,2,august,0.827920103,PBO(2021),0.751949966,0.932945498,2048
747,Rano,Gwarzo,2028,Rano,0.885714286,0.8,0.8,0.855072464,3,august,0.827920103,PBO(2021),0.751949966,0.932945498,3143
1057,Remo North,Owan East,2021,Remo North,0.8,0.8,0.8,0.8,1,march,0.322328246,PBO(2021),0.729284044,0.65,435
1057,Remo North,Owan East,2024,Remo North,0.8,0.8,0.8,0.8,2,march,0.322328246,PBO(2021),0.729284044,0.65,1530
1057,Remo North,Owan East,2027,Remo North,0.8,0.8,0.8,0.8,3,march,0.322328246,PBO(2021),0.729284044,0.65,2625
1057,Remo North,Owan East,2030,Remo North,0.8,0.8,0.8,0.8,4,march,0.322328246,PBO(2021),0.729284044,0.65,3720
1021,Rijau,Alkaleri,2022,Rijau,0.8,0.96875,0.8,0.984615385,1,july,0.589881947,PBO(2021),0.749254902,0.777296693,916
1021,Rijau,Alkaleri,2025,Rijau,0.8,0.96875,0.8,0.984615385,2,july,0.589881947,PBO(2021),0.749254902,0.777296693,2011
1021,Rijau,Alkaleri,2028,Rijau,0.8,0.96875,0.8,0.984615385,3,july,0.589881947,PBO(2021),0.749254902,0.777296693,3106
819,Rimi,Rimi,2021,Rimi,0.8,0.8,0.8,0.8,1,march,0.681368316,PBO(2021),0.750744464,0.860534422,435
819,Rimi,Rimi,2024,Rimi,0.8,0.8,0.8,0.8,2,march,0.681368316,PBO(2021),0.750744464,0.860534422,1530
819,Rimi,Rimi,2027,Rimi,0.8,0.8,0.8,0.8,3,march,0.681368316,PBO(2021),0.750744464,0.860534422,2625
819,Rimi,Rimi,2030,Rimi,0.8,0.8,0.8,0.8,4,march,0.681368316,PBO(2021),0.750744464,0.860534422,3720
749,Rimin Gado,Gwarzo,2022,Rimin Gado,0.8,0.8,0.8,0.8,1,august,0.821146228,PBO(2021),0.751912544,0.930674741,953
749,Rimin Gado,Gwarzo,2025,Rimin Gado,0.8,0.8,0.8,0.8,2,august,0.821146228,PBO(2021),0.751912544,0.930674741,2048
749,Rimin Gado,Gwarzo,2028,Rimin Gado,0.8,0.8,0.8,0.8,3,august,0.821146228,PBO(2021),0.751912544,0.930674741,3143
625,Ringim,Taura,2021,Ringim,0.828571429,0.95,0.846153846,0.970149254,1,july,0.733954558,PBO(2021),0.751291935,0.89307077,551
625,Ringim,Taura,2024,Ringim,0.828571429,0.95,0.846153846,0.970149254,2,july,0.733954558,PBO(2021),0.751291935,0.89307077,1646
625,Ringim,Taura,2027,Ringim,0.828571429,0.95,0.846153846,0.970149254,3,july,0.733954558,PBO(2021),0.751291935,0.89307077,2741
625,Ringim,Taura,2030,Ringim,0.828571429,0.95,0.846153846,0.970149254,4,july,0.733954558,PBO(2021),0.751291935,0.89307077,3836
1231,Riyom,Soba,2020,Riyom,0.8,0.8,0.8,0.8,1,july,0.581840921,Standard 2020,0.596169578,0.691305345,186
1231,Riyom,Soba,2023,Riyom,0.8,0.8,0.8,0.8,2,july,0.581840921,Standard 2020,0.596169578,0.691305345,1281
1231,Riyom,Soba,2026,Riyom,0.8,0.8,0.8,0.8,3,july,0.581840921,Standard 2020,0.596169578,0.691305345,2376
1231,Riyom,Soba,2029,Riyom,0.8,0.8,0.8,0.8,4,july,0.581840921,Standard 2020,0.596169578,0.691305345,3471
753,Rogo,Gwarzo,2022,Rogo,0.87804878,0.8,0.8,0.887096774,1,august,0.768098821,PBO(2021),0.751569755,0.909857087,953
753,Rogo,Gwarzo,2025,Rogo,0.87804878,0.8,0.8,0.887096774,2,august,0.768098821,PBO(2021),0.751569755,0.909857087,2048
753,Rogo,Gwarzo,2028,Rogo,0.87804878,0.8,0.8,0.887096774,3,august,0.768098821,PBO(2021),0.751569755,0.909857087,3143
627,Roni,Babura,2021,Roni,0.8,0.8,0.8,0.8,1,may,0.684763375,PBO(2021),0.750785097,0.862918381,496
627,Roni,Babura,2024,Roni,0.8,0.8,0.8,0.8,2,may,0.684763375,PBO(2021),0.750785097,0.862918381,1591
627,Roni,Babura,2027,Roni,0.8,0.8,0.8,0.8,3,may,0.684763375,PBO(2021),0.750785097,0.862918381,2686
627,Roni,Babura,2030,Roni,0.8,0.8,0.8,0.8,4,may,0.684763375,PBO(2021),0.750785097,0.862918381,3781
675,Sabon-Gari,Soba,2022,Sabon-Gari,0.8,0.8,0.8,0.8,1,july,0.655108883,PBO(2021),0.750400492,0.84057958,916
675,Sabon-Gari,Soba,2025,Sabon-Gari,0.8,0.8,0.8,0.8,2,july,0.655108883,PBO(2021),0.750400492,0.84057958,2011
675,Sabon-Gari,Soba,2028,Sabon-Gari,0.8,0.8,0.8,0.8,3,july,0.655108883,PBO(2021),0.750400492,0.84057958,3106
1457,Sabon Birni,Gawabawa,2020,Sabon Birni,0.8,0.8,0.8,0.8,1,august,0.753753181,PBO(2021),0.751459311,0.90316819,223
1457,Sabon Birni,Gawabawa,2023,Sabon Birni,0.8,0.8,0.8,0.8,2,august,0.753753181,PBO(2021),0.751459311,0.90316819,1318
1457,Sabon Birni,Gawabawa,2026,Sabon Birni,0.8,0.8,0.8,0.8,3,august,0.753753181,PBO(2021),0.751459311,0.90316819,2413
1457,Sabon Birni,Gawabawa,2029,Sabon Birni,0.8,0.8,0.8,0.8,4,august,0.753753181,PBO(2021),0.751459311,0.90316819,3508
821,Sabuwa,Giwa,2021,Sabuwa,0.8,0.8,0.8,0.8,1,august,0.595830662,PBO(2021),0.749380719,0.784000715,588
821,Sabuwa,Giwa,2024,Sabuwa,0.8,0.8,0.8,0.8,2,august,0.595830662,PBO(2021),0.749380719,0.784000715,1683
821,Sabuwa,Giwa,2027,Sabuwa,0.8,0.8,0.8,0.8,3,august,0.595830662,PBO(2021),0.749380719,0.784000715,2778
821,Sabuwa,Giwa,2030,Sabuwa,0.8,0.8,0.8,0.8,4,august,0.595830662,PBO(2021),0.749380719,0.784000715,3873
823,Safana,Babura,2021,Safana,0.952380952,0.852941176,0.882352941,0.942028986,1,may,0.597825124,PBO(2021),0.749421794,0.786202556,496
823,Safana,Babura,2024,Safana,0.952380952,0.852941176,0.882352941,0.942028986,2,may,0.597825124,PBO(2021),0.749421794,0.786202556,1591
823,Safana,Babura,2027,Safana,0.952380952,0.852941176,0.882352941,0.942028986,3,may,0.597825124,PBO(2021),0.749421794,0.786202556,2686
823,Safana,Babura,2030,Safana,0.952380952,0.852941176,0.882352941,0.942028986,4,may,0.597825124,PBO(2021),0.749421794,0.786202556,3781
201,Sagbama,Ahoada West,2020,Sagbama,0.8,0.8,0.8,0.8,1,may,0.219154854,PBO(2021),0.690172734,0.65,131
201,Sagbama,Ahoada West,2023,Sagbama,0.8,0.8,0.8,0.8,2,may,0.219154854,PBO(2021),0.690172734,0.65,1226
201,Sagbama,Ahoada West,2026,Sagbama,0.8,0.8,0.8,0.8,3,may,0.219154854,PBO(2021),0.690172734,0.65,2321
201,Sagbama,Ahoada West,2029,Sagbama,0.8,0.8,0.8,0.8,4,may,0.219154854,PBO(2021),0.690172734,0.65,3416
849,Sakaba,Alkaleri,2021,Sakaba,0.8,0.8,0.8,0.8,1,july,0.671709859,PBO(2021),0.750624257,0.853514086,551
849,Sakaba,Alkaleri,2024,Sakaba,0.8,0.8,0.8,0.8,2,july,0.671709859,PBO(2021),0.750624257,0.853514086,1646
849,Sakaba,Alkaleri,2027,Sakaba,0.8,0.8,0.8,0.8,3,july,0.671709859,PBO(2021),0.750624257,0.853514086,2741
849,Sakaba,Alkaleri,2030,Sakaba,0.8,0.8,0.8,0.8,4,july,0.671709859,PBO(2021),0.750624257,0.853514086,3836
1195,Saki East,Oke-Ero,2020,Saki East,0.8,0.8,0.8,0.8,1,july,0.45017239,Dual Al+PBO 2020,0.744035901,0.65,186
1195,Saki East,Oke-Ero,2023,Saki East,0.8,0.8,0.8,0.8,2,july,0.45017239,Dual Al+PBO 2020,0.744035901,0.65,1281
1195,Saki East,Oke-Ero,2026,Saki East,0.8,0.8,0.8,0.8,3,july,0.45017239,Dual Al+PBO 2020,0.744035901,0.65,2376
